variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"u[7,130]",0.04933447411799999,0.052981349999999997,0.259856745591464,0.25487969639999997,-0.37874345,0.48454319999999984,1.0013306780813653,4178.599650755119,3267.38976607857
"u[8,130]",1.330910767,1.32638,0.2592446995644831,0.2638583220000001,0.9074867,1.7579705,0.999971818584428,3840.9171428049194,3301.7844322649375
"u[9,130]",0.29048142360265,0.292881,0.24024481688735336,0.23857257899999998,-0.11103795,0.7006192499999999,1.0001037286791672,5952.426386142406,3188.0663356279874
"u[10,130]",-1.23746165575,-1.243425,0.23308235876450528,0.2325977009999999,-1.61769,-0.8519610000000001,1.0005340042559698,4658.657009255984,2643.9038944611507
"u[11,130]",0.12540904843475,0.12437999999999999,0.2652694045508549,0.26106888422999996,-0.30694800000000005,0.5580469499999999,1.0003336367428903,4227.910259738038,3319.2866974270128
"u[12,130]",-0.21584224592975002,-0.21671400000000002,0.26039003509037495,0.25972690884,-0.6407665499999999,0.21931465,1.0007929147661665,4318.6550749809285,3444.1594920845328
"u[13,130]",0.3119461188895,0.31452349999999996,0.2399892541818724,0.2288015037,-0.08458661999999997,0.7142867999999997,1.0018739164762624,5856.105656456442,2807.2994450397496
"u[14,130]",0.385641817117075,0.387497,0.26043513716501365,0.2621488842,-0.03792366,0.8139311999999999,1.000065364885955,5241.7949377621535,3654.131814466306
"u[15,130]",0.29073334230847503,0.28837999999999997,0.2657830600150177,0.2600295074999999,-0.14865224999999999,0.7277553999999996,1.0001157706851982,4419.698609713143,3345.6321031046605
"u[16,130]",-0.6349801803,-0.6311845,0.2346601239976317,0.23590908809999997,-1.0243495,-0.24854855000000006,1.000752985421016,5530.809603775997,3232.943730162446
"u[17,130]",-0.255472871825,-0.2571395,0.23273764735003177,0.2318956899,-0.64877195,0.12636049999999965,1.0012264484381574,4624.654267683127,3019.7204446462697
"u[18,130]",-0.1580567231305,-0.156785,0.23810892576537618,0.240251882955,-0.5517936,0.22835224999999976,1.002672824900762,6159.242449018289,2905.0438056006456
"u[19,130]",-0.012148273203250003,-0.0139816,0.24204707841843437,0.24687662159999998,-0.4077572,0.3824766499999997,1.0002210350546452,4971.778353115855,3080.584197749153
"u[1,131]",0.07697111663115,0.08000695,0.2283247957936587,0.21841225833,-0.30243825,0.44839239999999997,1.0005188513481906,5322.144903225816,2993.171877294811
"u[2,131]",0.102161299846075,0.09997765,0.23286822836836646,0.22736175084000004,-0.27666579999999996,0.49376584999999973,1.0005672061450377,5912.712239495972,2960.6152653140157
"u[3,131]",-0.2138490141395,-0.215869,0.23087945261943787,0.23034785549999998,-0.59374295,0.16437029999999983,0.9998176709715397,5987.835343909072,3045.349631587224
"u[4,131]",-0.1878361017976,-0.189413,0.257152770368737,0.2605380393,-0.60048765,0.22572269999999994,1.0007332743747674,4682.1367115624935,2844.6827587506896
"u[5,131]",-0.20458072606515,-0.2060795,0.25220684431911516,0.25164132735,-0.6254099999999999,0.20836604999999997,1.000566293023115,4102.475253907405,3247.1098621967753
"u[6,131]",0.5063009263825,0.5086505,0.23575632580740558,0.24272015249999995,0.1253509,0.8892549499999994,1.0008280762884176,6239.390695303484,3173.095201188765
"u[7,131]",-0.6279008238325,-0.6296975,0.2620376219480346,0.26262776399999993,-1.0658290000000001,-0.19515145000000003,0.9997964516937384,4075.377605111902,3032.3542595855456
"u[8,131]",0.32065585651225,0.3216065,0.25223393222278373,0.24590477730000002,-0.082067535,0.7359978999999999,1.000499116507288,3980.975542792926,3087.2131267322607
"u[9,131]",-0.29281489976025,-0.291659,0.23335180579043002,0.2320157805,-0.6816321,0.09015473999999983,1.0011076733235833,5877.888850355073,2773.4009958134557
"u[10,131]",-0.08205609585625,-0.07997675,0.2416042822768743,0.24100908383999997,-0.4866155,0.3057609499999999,1.0015062494756184,5314.917211485497,2839.274656353926
"u[11,131]",-0.03321351021107499,-0.0307938,0.2585987069399496,0.25224289229999997,-0.46010895,0.3897629499999999,1.0005598357758394,4793.4477467343495,3707.5598361228413
"u[12,131]",-0.626703980355,-0.623007,0.2614198503350861,0.25692049529999994,-1.0674515,-0.20439575,0.999827203931232,4614.490770776677,3385.622814058556
"u[13,131]",0.045392292915499996,0.046112600000000004,0.23356445047158492,0.2368764846,-0.3404406,0.4249840499999997,1.000023528470973,5625.5053682701055,3469.3528706154375
"u[14,131]",1.1525998125,1.1507,0.25884551553402757,0.2582652134999999,0.7197287,1.5789509999999995,1.001332919822181,5032.468472687219,3518.5943438393324
"u[15,131]",0.442119364667825,0.44401900000000005,0.25138042195747884,0.24382098299999994,0.028238815000000028,0.8590016499999998,1.0009652675184175,4235.989843793791,3337.9946981964936
"u[16,131]",-0.09652027768976,-0.0979279,0.23110138021476456,0.23074519229999996,-0.4705067,0.2921793499999999,1.0010415352704467,5428.447375495232,3109.7843292624475
"u[17,131]",0.30080420201825,0.303082,0.23632532487952213,0.23808702749999996,-0.09284325499999999,0.6928409499999999,1.0001554161032256,5243.263932028843,2993.9412646046626
"u[18,131]",-0.42585320095625,-0.42556,0.2338752709043125,0.22281773009999997,-0.8140801999999999,-0.04039799000000002,1.001485389586665,4188.493774100622,2844.694594473903
"u[19,131]",-0.155676168183625,-0.1542775,0.241890062934256,0.24935078448000003,-0.5476782000000001,0.23499539999999972,1.0020604773642745,5163.99618204049,2998.4636170418808
"u[1,132]",-0.9091801305,-0.9046365000000001,0.17773835370043828,0.17788753710000002,-1.203583,-0.6242036000000002,1.0014646287934794,5655.080693312679,2725.346398910263
"u[2,132]",-0.5714773609,-0.570978,0.17900547819867438,0.18299138759999997,-0.8601980499999999,-0.28205455000000007,1.0006186712945184,5692.9139948715,3220.4115877696972
"u[3,132]",-0.1063208473622,-0.1047775,0.18100425056937317,0.1821589077,-0.4005362,0.19397414999999998,0.9997347509424174,4439.457578805615,3122.9344916280943
"u[4,132]",-0.10482403482592499,-0.105542,0.19325400529852713,0.19370057805,-0.4205636,0.21073299999999992,0.9998274043214718,3407.3705251635906,3264.3047805824513
"u[5,132]",0.033587255868175,0.0338559,0.1962707095821945,0.19564508207999998,-0.29192865,0.35448859999999993,1.000384231122969,3582.771432975132,3041.9630104305456
"u[6,132]",0.63825265745,0.637675,0.17723536793537736,0.17743830929999993,0.34500270000000005,0.9257352499999999,0.9994425891569828,4926.092376394856,2984.069301236152
"u[7,132]",0.044556411308525,0.045973650000000005,0.19873114203004622,0.20056041998999996,-0.2823586,0.3759936499999999,1.0023776125975394,4027.7350265082505,3065.8091583197875
"u[8,132]",0.696720668,0.6967455,0.1950360097065781,0.19882926209999993,0.3770408,1.0195234999999998,1.001284994314472,3820.007198768449,3322.947040434009
"u[9,132]",-0.119002315293975,-0.119063,0.18160004906798538,0.17799095586299998,-0.41990524999999995,0.1769612499999997,1.0015882822286561,5025.4288450863905,2679.112517357769
"u[10,132]",-0.012601410943624998,-0.0109511,0.18161926324873418,0.18889346993999998,-0.31365695000000005,0.2798169,1.0012334395604507,5279.855844490494,3254.5657763999106
"u[11,132]",-0.413628943017,-0.411405,0.1992173777512501,0.20174034719999998,-0.7422785,-0.08438938500000003,1.0007411156933865,4083.213224030161,3446.2514323068194
"u[12,132]",-0.1102548155785,-0.1087475,0.19382058116654663,0.19684139201999998,-0.43009235000000007,0.20674964999999984,1.00038273065115,3976.0579961862663,3068.8382791567387
"u[13,132]",0.538822839355,0.5376305,0.1848379372509997,0.1802774883,0.22986480000000004,0.8470572499999998,1.0012866493092074,5514.144546806049,3335.1847450210666
"u[14,132]",-0.313669059109,-0.3162095,0.19405731839360857,0.19061491679999998,-0.6368659499999999,0.008999863999999748,1.0004741644935409,4022.3259912807584,3349.3612443392904
"u[15,132]",1.4100878595,1.410285,0.19497966562765537,0.19368686399999996,1.079111,1.7348344999999998,1.0000923919228673,3450.596334596501,3403.912209977776
"u[16,132]",0.574420095985,0.5756195,0.1800573928781591,0.1812708302999999,0.2792821,0.8735975999999999,0.9997754459530351,5250.155363333919,3560.1593292339435
"u[17,132]",-0.0872472734535,-0.08675175,0.17741037002062487,0.17783134656,-0.37542099999999995,0.20787374999999997,1.0014374754233066,4595.493228674946,3104.2411493260256
"u[18,132]",-0.595083158525,-0.5949344999999999,0.17695875923713061,0.17182296179999995,-0.89406715,-0.3023487000000001,1.002195057073614,4744.195906427466,3169.711515012292
"u[19,132]",-0.5931584202975,-0.592175,0.1862418265018946,0.18648958229999998,-0.89391725,-0.2882713500000003,1.0010553708887964,4988.569007737481,2936.2169353197905
"u[1,133]",-0.45314100164,-0.449509,0.21361011302202687,0.22117352669999998,-0.8094897999999999,-0.10613535000000014,1.004170456929352,5608.782500516073,3151.4674160551385
"u[2,133]",-0.39897949623,-0.3975605,0.21262227014975857,0.20534232389999998,-0.7605900999999999,-0.05673662000000017,0.9998317686119176,5556.818497814885,3252.703737981979
"u[3,133]",0.41284150583325,0.414378,0.2066394993253028,0.20644834349999994,0.07585675500000004,0.7472373999999997,0.9998743150699592,5703.869846963525,2998.500741661658
"u[4,133]",-0.2812372785842,-0.28124499999999997,0.22842083962611032,0.22953094290000006,-0.6590796499999999,0.08984224999999972,1.0002499032286793,3976.2659424751732,3249.2026567342755
"u[5,133]",0.40224664063,0.4002015,0.22906991707746588,0.2283537585,0.031684075000000006,0.7782874499999999,1.000602694626383,4169.852329415075,3343.7601703502005
"u[6,133]",-0.257548081476175,-0.256639,0.21223121718312024,0.21085611329999998,-0.6045568,0.09671266999999965,1.001886862786436,5389.018973443891,2903.3663016378414
"u[7,133]",0.4540844632305,0.45577500000000004,0.231318315641592,0.22950944519999997,0.070662025,0.8363578499999994,1.0016682399379475,3637.2003785302195,3608.737122659808
"u[8,133]",0.313018216231825,0.3118975,0.2312845863631366,0.23502916499999998,-0.07547645,0.6884345999999999,1.0005663880290123,4366.388484957007,3078.8646571002932
"u[9,133]",0.54879495405625,0.5470200000000001,0.20573588500708082,0.20262397679999997,0.2105534,0.8834825000000001,1.001805714445767,5344.102226367928,3116.490597575493
"u[10,133]",-0.1378895584942375,-0.13808700000000002,0.2123104172234376,0.2038581538266,-0.4916024,0.20181814999999995,1.0005065249559861,5705.851949291126,2771.3251697943792
"u[11,133]",0.413013935736,0.4107645,0.2320516443462436,0.22672660499999994,0.027970505000000007,0.7980516999999997,1.0012949605642085,4609.938453000952,3572.150806775549
"u[12,133]",0.7314319237,0.7326790000000001,0.2261908317678441,0.23209658219999982,0.35998145,1.0950639999999996,0.9999473125187038,4649.296077191713,3408.4815459197175
"u[13,133]",-0.69910905665,-0.699152,0.21411307724221598,0.21403110120000005,-1.0526235000000002,-0.3476927500000001,1.0000911917123172,5538.702281112764,3040.93109421146
"u[14,133]",0.097259321111675,0.1012575,0.2332207974983285,0.24035911199999996,-0.29281024999999994,0.47190194999999996,1.0002259512468847,4590.910919451257,3392.065026842086
"u[15,133]",-0.17844986777325,-0.1743185,0.22868194050495191,0.22915428837000001,-0.5554835,0.19447894999999973,1.0000513569672238,3980.7120726541043,2940.7664585719085
"u[16,133]",0.238543928674375,0.241092,0.20627731279698516,0.2074935765,-0.09754465000000001,0.57528125,0.9999367066991043,5699.568335567544,3480.0825344959603
"u[17,133]",-0.5935048876875,-0.5943860000000001,0.20899638317574354,0.2130540678,-0.9275578500000001,-0.24920530000000002,1.0002505672899074,5385.2261087011675,3135.18529618693
"u[18,133]",-0.26658261073195,-0.2684975,0.21192594377373578,0.20997841409999998,-0.62016945,0.07976863999999974,0.9996331657003971,4878.150336063664,2904.126944221627
"u[19,133]",-0.34479302087617497,-0.34298300000000004,0.2184657303848793,0.2132089994999999,-0.70808555,0.011231094999999733,0.9997214525673392,5025.583721609575,3029.304590635841
"u[1,134]",0.12478288046542499,0.124957,0.23338679413705457,0.23600197298999998,-0.2555906,0.5098142499999998,1.0023817882058943,6018.998862626178,3230.1820601005747
"u[2,134]",0.39251378175725,0.3934865,0.23885664890711483,0.23913077789999995,-0.00319956399999998,0.7798302500000001,1.000202589614899,6075.604403775265,2887.536287765163
"u[3,134]",-0.381802994665,-0.38287150000000003,0.23513163386588018,0.23367110339999994,-0.76438245,0.01140066999999997,1.0008330376182597,5696.211215491332,2838.497444829032
"u[4,134]",-0.30071274234149997,-0.303537,0.2638971269029111,0.264955446,-0.73053985,0.13005999999999993,1.0006322998697004,4195.559938652317,3114.1594671697007
"u[5,134]",0.0821813612305,0.07796525,0.2577422269606135,0.25471082825999997,-0.34141465,0.5024776999999999,0.9998116489325677,3990.864086669295,3314.8257065276734
"u[6,134]",0.216911789719,0.21822249999999999,0.23933773500840094,0.2329950378,-0.18233005,0.6121833499999999,1.000793078312899,6275.750260773614,2869.740783864169
"u[7,134]",0.38527817253975,0.3897395,0.26243730588064884,0.2572511151,-0.05983500999999998,0.8159345999999998,1.0005084759263219,4067.4812787631217,3097.06505588888
"u[8,134]",-0.3270791505532,-0.325753,0.2575937125592997,0.26570415899999994,-0.74945025,0.09824191499999993,1.000148072387477,3824.859583823397,3301.920179349852
"u[9,134]",-0.41222075995225,-0.415079,0.23045679576643857,0.2291447256,-0.7879972000000001,-0.026715805000000002,1.0009159775395657,5407.477620796459,3298.0545920154386
"u[10,134]",-0.858547671505,-0.8636025,0.2318651394042477,0.2354702384999998,-1.2352910000000001,-0.47062375000000045,1.0015339849621196,4577.111042992124,2979.712305171361
"u[11,134]",0.304193202314725,0.304686,0.25878072391606083,0.2568100416,-0.12341964999999999,0.7232527499999998,0.9998141058629463,5223.786442787028,3416.8610767649884
"u[12,134]",0.19281071660500002,0.1945645,0.24909179429446068,0.25313467619999996,-0.21556695,0.5993697499999998,1.000930470804168,4677.265824857166,3689.571434112571
"u[13,134]",-0.1736082106154,-0.172053,0.23418294681139684,0.23240866949999997,-0.56230435,0.20704904999999996,1.000696461631622,5125.8898356082545,2784.897161747961
"u[14,134]",0.35101477529075,0.350332,0.26410681179580986,0.2585587683,-0.08486864999999999,0.793369,1.0004283583683904,5547.548311239743,3255.568855445173
"u[15,134]",0.07513030403101251,0.0698076,0.25561034188475296,0.2518129383,-0.3504749,0.49702814999999995,1.0005983146152149,4414.032132926781,3366.794099302925
"u[16,134]",-0.236169965199118,-0.236174,0.2332474482925237,0.22978617249,-0.6119129999999999,0.14646620000000002,1.0017271522186935,5914.206780213936,2790.787831618404
"u[17,134]",-0.24695929328515,-0.2462625,0.23932308467379187,0.24315032888999993,-0.63822915,0.14365754999999994,1.0007928651294347,5522.793991623063,2896.2983913408416
"u[18,134]",0.394302633246175,0.3962595,0.23663334832124436,0.2421686253,3.8761933000000764e-4,0.7755070499999994,1.000724928969826,5183.423675769888,2774.237745876881
"u[19,134]",0.41798111493900003,0.41492450000000003,0.23940204435845366,0.2389625028,0.036544839999999995,0.8217811999999999,1.0009667482511315,5102.9781443442125,3004.4922848733136
"u[1,135]",-0.8355825975545,-0.8349709999999999,0.23574784574657642,0.23253913830000011,-1.2247815,-0.44848555000000023,1.0018915879850434,5613.353723779924,2685.6741782310896
"u[2,135]",-0.155023535173675,-0.15799950000000001,0.22863720489485537,0.225362976237,-0.5256137,0.22506474999999998,1.0005605435095377,5595.73968523691,3474.976054202566
"u[3,135]",-0.216578293708,-0.215354,0.23452936857977538,0.23688612150000002,-0.6001864,0.1727124999999995,1.002357677037693,5518.909554566914,3032.817271784963
"u[4,135]",-0.136923389157175,-0.136815,0.2618850437641277,0.26310864531,-0.56408205,0.29977839999999994,1.0011973189568757,4479.062186714154,3468.6174798787974
"u[5,135]",-0.23390636041170002,-0.229364,0.26053050842616254,0.26221441512,-0.66278065,0.18365784999999996,1.0002881932683556,4020.748032195857,2851.522815394711
"u[6,135]",0.519145665835,0.5204500000000001,0.23091376675535114,0.23383863720000012,0.13606744999999998,0.8990845499999999,1.00153988873368,5504.168489750739,3340.0377081215793
"u[7,135]",0.19180754943401152,0.19289699999999999,0.2583734324141961,0.2609116545,-0.23018495,0.6139076999999997,1.0003333653013142,4496.608085145733,3582.504039704255
"u[8,135]",-0.2749660268375,-0.2744885,0.2567591206957533,0.25826743739999997,-0.6963714999999999,0.15047594999999994,0.9994294618591073,4283.4176873885735,3440.057291215023
"u[9,135]",1.05667885175,1.0502449999999999,0.2421587405202141,0.24316048469999996,0.66652695,1.4661925,1.0009082730679382,4914.555161642745,3014.5467594978218
"u[10,135]",-0.31719114939725,-0.319371,0.23123145256304947,0.22967846159999994,-0.696348,0.06138054499999998,1.0018831772039716,4547.09275714159,2885.019602400105
"u[11,135]",0.024833806412327502,0.027126499999999998,0.25548005962849124,0.25285446479999996,-0.40132474999999995,0.4367334999999999,1.0009610307986248,4420.195332123125,3430.475104615904
"u[12,135]",0.22072920931825002,0.21705,0.26160694964146824,0.26641432439999996,-0.21785739999999998,0.6541831,0.999683142962499,4891.901745632395,3141.7894506145585
"u[13,135]",0.550240440335,0.5519035,0.2368796414540628,0.24298257269999993,0.15754030000000002,0.9354335499999998,1.0021044626030409,5423.490133680145,3271.947712557137
"u[14,135]",-0.75417657979,-0.7540515000000001,0.2606587997329501,0.2661430086,-1.1790895000000001,-0.3315256000000001,1.0003125550605074,4465.815329276337,3322.5527422954237
"u[15,135]",-0.889256344275,-0.8873,0.2582548154138804,0.26021112600000007,-1.3123764999999998,-0.46339030000000025,1.0006498882489294,4464.6928007880915,3342.620121751783
"u[16,135]",0.322869658734625,0.319102,0.22975029405777375,0.22429069320000003,-0.06762861499999999,0.7044609,1.0007149740592927,4977.434639617022,2839.543561465927
"u[17,135]",0.3536937949145,0.3528905,0.22828157152960665,0.23659330799999997,-0.018040924999999996,0.7295986999999996,1.0015478846844488,5047.970264627891,3344.731858986063
"u[18,135]",0.42623079884825,0.4209145,0.2306846905821778,0.23385568709999993,0.04937779000000003,0.8099942999999997,0.9996117312909046,4684.873293535577,3458.7183139445688
"u[19,135]",0.147374441509325,0.1483285,0.24450195750068632,0.24034888206,-0.2529098,0.5559665499999998,1.0012205603807773,5824.731981740777,2722.267779851475
"u[1,136]",7.120880377749993e-4,-6.039039999999999e-4,0.21410929225105368,0.20623484909999998,-0.35459579999999996,0.3667410999999998,0.999687721323005,5554.205850049092,2847.6162561424753
"u[2,136]",0.682529440925,0.6811125,0.20691441264464833,0.2087196867,0.34362355,1.0201444999999996,1.0013265760970953,5637.92082689197,2680.1437908805424
"u[3,136]",-0.215380845986025,-0.21481050000000002,0.21489469548827517,0.21157332104999999,-0.5670583499999999,0.13074044999999995,1.000171708073372,4648.823098122616,2851.5327564218846
"u[4,136]",0.137920453232,0.1362995,0.23349410962136502,0.22817288130000002,-0.24886425,0.5194023499999999,0.9999955567308197,4090.8839218427233,3298.389318494074
"u[5,136]",-0.10832096433625,-0.1073635,0.22813777751753417,0.22747035128999998,-0.47821345,0.26320389999999955,1.0005750464163283,3619.6475545933918,3125.03379097663
"u[6,136]",0.0623546611811,0.0626405,0.2127544194577694,0.21189319199999998,-0.28300044999999996,0.40098134999999957,1.000599690822661,5217.542415845607,3100.7809809404257
"u[7,136]",-0.9672645787,-0.9665915,0.23311093809065692,0.23227227030000008,-1.3444515,-0.5830638500000003,0.9994785940293007,4051.096647949589,3689.458775082114
"u[8,136]",0.071165343250575,0.07521744999999999,0.23370831659605135,0.23599589432999996,-0.31561039999999996,0.4545883999999997,0.9998390634919406,4100.033692934127,3515.6431635466693
"u[9,136]",-0.5929503428725,-0.5940675,0.21060016482871116,0.21263004419999998,-0.94365535,-0.24811085000000033,1.0003250924478728,5781.5240922063595,2655.4516466355044
"u[10,136]",-0.0386924987495,-0.03904895,0.22046404378817247,0.2205715911,-0.40819599999999995,0.3216513,1.0001580712353026,5442.6572259868035,2932.534921132328
"u[11,136]",-0.044381236603100005,-0.046051800000000004,0.23483939968450845,0.2370069534,-0.43675525,0.3376573499999998,0.9998379170355427,4639.198114919904,3174.763252442943
"u[12,136]",0.35783084268800003,0.35399400000000003,0.23348397691368436,0.23368222290000001,-0.029992094999999993,0.7478014999999996,1.0012094636305073,3765.367666099727,3429.35324555069
"u[13,136]",0.7316164989625,0.7318910000000001,0.2159077093457066,0.21583023629999995,0.3844946,1.0953419999999998,1.002734815262681,5535.716569574393,2723.260018605437
"u[14,136]",-0.76903680746,-0.7707275,0.2318668558554219,0.23055245430000001,-1.15088,-0.3871644000000001,0.9998763012792844,4612.610241716617,3705.776380147896
"u[15,136]",-0.402058448942,-0.402893,0.23527924848716048,0.23823454619999995,-0.78972475,-0.017935120000000054,1.0020843914224604,4096.996549602169,3456.697056055579
"u[16,136]",-0.091557817097325,-0.08700379999999999,0.21129345338472383,0.21283123301999998,-0.4449435,0.24611794999999986,0.9999816893437796,5965.472203946759,2908.673112919268
"u[17,136]",0.267926528869,0.26724349999999997,0.21171761679585077,0.2110051146,-0.07983143999999998,0.6165123999999998,1.0002098594478182,5139.741872727057,3250.309294674346
"u[18,136]",0.381178266808,0.37727,0.2143405352762651,0.21977617619999995,0.03240334,0.7297778499999997,1.0001610343945657,4596.238717000451,2917.0827011982087
"u[19,136]",0.53640951712275,0.538211,0.21809314577109806,0.2158480275,0.17127615000000002,0.8949408999999998,1.0021393321193417,5611.844984985428,3407.1459277896843
"u[1,137]",-0.46849356745371173,-0.469496,0.2343482163132879,0.23599878539999994,-0.8568484999999999,-0.0807156750000001,1.0010490033367925,6018.112317927048,2924.5178526617037
"u[2,137]",-0.061119449747065,-0.0625494,0.23507463538002674,0.22828214891999998,-0.43940169999999995,0.3250051999999999,1.0013518215827137,6271.188055828978,3210.2866952750674
"u[3,137]",-0.74379612065,-0.745045,0.23094047038431803,0.22737524249999994,-1.122547,-0.3594714500000001,1.001467923971725,5716.869095461059,2941.0605718469196
"u[4,137]",0.6633015142525001,0.6625215,0.2551303982641422,0.2491783581,0.23485975000000003,1.0786655,1.0011137181160266,4393.308710639723,3085.6021959610184
"u[5,137]",0.704465852242,0.703912,0.2562688085693862,0.253198428,0.2884122,1.1289599999999997,1.000937493311484,4203.027809421425,3629.7142539168726
"u[6,137]",-0.22238574152499999,-0.22288750000000002,0.2348906034420551,0.23575415639999997,-0.6056117,0.16646434999999993,1.0001609620152823,5142.34323352755,2974.292413598034
"u[7,137]",0.8548813776749999,0.855997,0.2596768671165389,0.2640013929,0.4298904,1.2831404999999998,1.0009708694003538,4067.5372858113524,3082.3944039773965
"u[8,137]",0.7224441902725,0.72131,0.25554901337681635,0.262131093,0.3050211,1.1440439999999998,1.0005054699553004,4782.731523163543,3337.6316213991386
"u[9,137]",-0.817141680375,-0.820618,0.23231925635046657,0.22830112619999995,-1.193204,-0.42801025000000004,1.0001409806514578,5356.939766308918,3039.549595132936
"u[10,137]",-1.075797335,-1.075915,0.23186119884517908,0.23067032099999996,-1.447681,-0.6973337000000001,1.0008043515049374,5245.504757672382,2841.7404780282486
"u[11,137]",0.304468499677,0.3001325,0.26297899951036696,0.25733339940000005,-0.123787,0.7416531999999999,1.002274757653611,5266.098693962933,3516.666910775833
"u[12,137]",0.387171659014,0.3908825,0.2596018634574173,0.25863289829999997,-0.051764299999999985,0.8091401499999997,1.000817555695332,4136.530508901192,3501.2340380424343
"u[13,137]",-0.41282268565075,-0.40871199999999996,0.23151739364069393,0.22955762969999993,-0.8001332,-0.030927610000000015,1.0017060433534628,5114.7713270007625,2673.593873977197
"u[14,137]",0.7512350567075,0.751851,0.2604903622378007,0.26604663959999997,0.32789145,1.1898445,1.0019110773722135,4483.921672157043,3371.3336795880796
"u[15,137]",1.010349614,1.0126300000000001,0.2576803997839176,0.2533919073,0.5764653,1.4345069999999998,1.0001343272655312,4359.3918297053315,3293.090281169967
"u[16,137]",-0.878270230375,-0.876474,0.2311936154696935,0.23293944029999994,-1.2558219999999998,-0.49052970000000035,0.9994608247993583,6413.692501319297,3390.930458547588
"u[17,137]",-0.63530941943125,-0.635783,0.2357629785135424,0.23523079859999999,-1.0225755,-0.2447383500000002,1.0004691293857912,5376.269594709042,2758.8948518033635
"u[18,137]",-0.01525132965865,-0.015217749999999999,0.23977007322525754,0.24131501835,-0.4145197,0.3807205999999998,1.0031204494270352,5310.7318292437585,3163.2564847392227
"u[19,137]",-0.06793020981383,-0.0717679,0.2347557991063205,0.23295478521000001,-0.45502385,0.3295622499999999,1.0004481496409443,5437.30585399025,3185.3020697860593
"u[1,138]",-0.3837542617115,-0.3840215,0.26686486157481637,0.2730793527,-0.8147830500000001,0.06121060499999974,0.99953106729894,5174.563149451323,3102.8743918195955
"u[2,138]",-0.576083325817,-0.5785155,0.2657387942022784,0.27139289519999993,-1.012055,-0.14380245000000016,1.000619068678758,5803.3752218299815,3440.700122349177
"u[3,138]",-0.16156222755425,-0.167415,0.2600241016821058,0.259068293442,-0.5795894,0.26992279999999996,0.999678228821987,5400.931023327126,3274.0034913301024
"u[4,138]",0.0933217817035,0.08927485,0.31033621232861114,0.3010397060999999,-0.42097735,0.6097823999999994,1.0009811352998688,4011.3088420127992,3369.582061987728
"u[5,138]",0.8813421161,0.884528,0.3084144647998504,0.30018498720000014,0.3848647,1.3937225,1.000262463080561,4758.091736196868,3453.671263815434
"u[6,138]",0.6715601008250001,0.6669015,0.2697203020739286,0.27492296580000003,0.24338479999999998,1.1159184999999994,1.004833712268891,5630.9965619532195,2927.2776803657403
"u[7,138]",-0.45895417066025,-0.4648955,0.310729802301372,0.31412958150000003,-0.961816,0.06252207499999998,1.0006464251006026,3062.329676191858,3140.101594935037
"u[8,138]",-0.10597983703227501,-0.11423649999999999,0.3122509147731978,0.30994976144999997,-0.61500135,0.42630840000000003,1.0010087975743827,4112.902370743428,2905.817075085086
"u[9,138]",-0.3026966106315,-0.3035515,0.262714795786591,0.26559074009999994,-0.7315730500000001,0.12581439999999972,1.0007609849976085,5976.233842779103,2825.647770046567
"u[10,138]",0.218919169223,0.2197,0.2636745228535623,0.25659788153999996,-0.2259395,0.6486663999999995,1.0019182600117882,4576.535185728077,3050.043289182489
"u[11,138]",-0.142920497987425,-0.13754450000000001,0.30737389057014114,0.30675120021,-0.6737702,0.3588095499999999,1.0010678462802405,4851.151086506383,3125.9446390527582
"u[12,138]",0.6482214752775,0.6496155,0.31310893779801097,0.3125431995,0.12769885000000003,1.1622985000000001,1.0004298025586458,4820.541458350983,3353.717554595872
"u[13,138]",0.485169550253,0.4928,0.2668516963472004,0.266445459,0.044485825,0.9183072999999995,1.000880770304504,5425.515120140025,3237.59690774515
"u[14,138]",0.555452725367,0.5573775000000001,0.3139460933021555,0.3097062444,0.034590680000000006,1.0777959999999998,1.0004801473657245,4712.936899646864,3243.3300377158753
"u[15,138]",-0.162254975409,-0.163681,0.3088009937217956,0.31556673980999994,-0.66246065,0.3439865999999999,0.9999102169651056,4178.820210004443,3564.5888365698756
"u[16,138]",-0.3507062522098,-0.360134,0.26752442282674577,0.2667649593,-0.78939505,0.09534816499999994,1.0010320682095588,5808.889216084577,3084.921790939065
"u[17,138]",-0.34966507453150003,-0.350181,0.26170643199628385,0.2630584593,-0.7719301000000001,0.07699553499999937,1.0011552219376298,5063.22999081508,3184.2857738673524
"u[18,138]",-0.175924331477125,-0.1739175,0.2678624043825119,0.27335689541999997,-0.61799255,0.25350174999999986,1.0005410219693185,5515.236408658282,3104.4985014661715
"u[19,138]",-0.38348539019925,-0.382432,0.28750111969000314,0.28750875719999996,-0.8576068499999999,0.08001716999999989,1.0016476291940584,4889.53838176922,3009.301926983002
"u[1,139]",-0.477915895724,-0.480337,0.26608585820424274,0.2668939455,-0.9083576499999999,-0.03162959500000001,0.9999691164964036,5839.223943224636,2579.395339245865
"u[2,139]",0.249325586259,0.2436385,0.26945588493294137,0.26469154319999993,-0.1929831,0.7019280999999999,1.000453448784907,5748.78261912639,2980.772161724131
"u[3,139]",0.33285078934985,0.339202,0.2718400416389544,0.27055596749999994,-0.12759464999999998,0.7686415499999992,1.0002135335188669,5814.740184656056,3272.748359691737
